"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"ESCIK","GamerLegion","Middle",13,"62%","64%",79,34,112,5.6,"70.5%","29.2%","18.8%","23%",252,505,10.8,8.3,"26.1%",895,"30.5%","31.2%",311,"23.6%",0,0.43,0.11,0.13
"F1VTY","MOUZ","Jungle",6,"50%","67%",13,21,76,4.2,"74.8%","10.9%","22.3%","67%",-463,-369,-15.5,4.4,"12.6%",340,"13.3%","13.0%",190,"15.0%",1,0.25,0.22,0.2
"FatShield","unknown team","Top",1,"100%",,4,5,23,5.4,"71.1%","10.5%","19.2%","100%",1022,1006,5,5.6,"15.2%",730,"21.1%","19.0%",251,"18.4%",0,0.4,0.22,0.19
"FatShield","EPIC-DUDES","Top",9,"44%","33%",23,28,66,3.2,"61.0%","15.8%","16.8%","0%",-85,275,5.7,7.6,"22.7%",576,"24.3%","22.4%",255,"22.0%",1,0.35,0.08,0.12
"Finnry","Austrian Force willhaben","Jungle",2,"0%",,8,9,16,2.7,"85.7%","28.6%","18.8%","50%",-374,-178,9,5.5,"17.4%",486,"17.8%","18.6%",204,"20.0%",0,0.36,0.17,0.18
"FisheR","EPIC-DUDES","Middle",9,"44%","50%",37,33,60,2.9,"66.4%","25.3%","19.8%","22%",31,-93,-1.6,8.3,"27.3%",617,"25.7%","26.0%",277,"23.6%",0,0.43,0.14,0.16
"Flamer","Hertha BSC eSport","Top",13,"85%","64%",66,22,82,6.7,"57.8%","25.8%","20.2%","15%",212,4,6.8,8.9,"27.5%",618,"24.3%","23.0%",324,"24.7%",0,0.27,0.08,0.12
"Flay","Kaufland Hangry Knights","Support",14,"64%","38%",9,41,131,3.4,"62.2%","4.0%","21.6%","29%",-86,-182,1.8,0.9,"1.8%",162,"6.7%","6.0%",97,"8.3%",0,1.02,0.25,0.18
"Fliko","WeSports","ADC",8,"38%","29%",25,17,50,4.4,"62.0%","20.7%","13.4%","25%",116,15,-3.8,8.2,"31.1%",492,"22.9%","23.9%",260,"23.9%",0,0.41,0.13,0.14
"Gadget","SK Gaming Prime","ADC",13,"54%","73%",84,47,86,3.6,"69.4%","34.3%","23.3%","15%",292,230,4,8.3,"26.0%",771,"27.6%","28.2%",336,"25.9%",0,0.41,0.1,0.3
"Geeroid","KIT SC SmartWe","ADC",8,"50%","33%",26,17,33,3.5,"55.1%","24.3%","13.9%","0%",-14,89,0.4,8.5,"27.3%",484,"20.3%","23.0%",280,"23.4%",0,0.31,0.05,0.15
"GentlemanHero","KIT SC SmartWe","Top",8,"50%","83%",21,31,25,1.5,"43.0%","19.6%","25.4%","13%",-128,-47,5.6,8.3,"28.2%",654,"28.6%","27.8%",268,"22.4%",0,0.29,0.01,0.04
"Gint","Black Lion","ADC",7,"29%","33%",30,25,56,3.4,"72.9%","25.4%","15.4%","14%",-225,-113,-7.4,7.9,"27.2%",548,"21.5%","23.4%",272,"25.1%",0,0.29,0.06,0.11
"Glowing","unknown team","Middle",5,"0%","50%",15,20,17,1.6,"59.3%","27.8%","15.4%","0%",-152,-33,2.2,8.3,"28.0%",518,"25.5%","29.0%",247,"25.2%",0,0.4,0.12,0.15
"HARPOON","Berlin International Gaming","ADC",19,"63%","35%",120,47,104,4.8,"66.7%","35.7%","16.4%","58%",99,-143,-2.7,9.3,"31.5%",604,"26.2%","28.5%",345,"28.1%",3,0.37,0.07,0.19
"Heimdall","RNL ROAR","Support",11,"73%","50%",10,33,111,3.7,"68.4%","5.6%","23.4%","27%",53,108,-2,0.8,"2.3%",267,"10.6%","9.2%",125,"10.4%",0,1.12,0.23,0.31
"Impulse","DIVIZON","ADC",6,"0%","50%",13,19,19,1.7,"68.1%","27.7%","15.8%","0%",53,-191,-3.7,8.5,"31.1%",516,"25.9%","25.6%",256,"26.3%",0,0.38,0.06,0.28
"InDeed","Kaufland Hangry Knights","Middle",14,"64%","77%",55,32,83,4.3,"61.3%","24.4%","16.8%","14%",-41,-126,-4.4,7.8,"24.8%",613,"25.5%","27.0%",264,"22.7%",1,0.4,0.1,0.16
"IvanD","Austrian Force willhaben","ADC",6,"33%","0%",21,22,40,2.8,"63.5%","21.9%","20.8%","17%",-254,-359,-5.8,8,"26.6%",455,"19.3%","20.0%",261,"23.4%",0,0.47,0.16,0.29
"Jaeger","FC Schalke 04 Esports","Top",11,"73%","44%",56,50,49,2.1,"45.9%","24.5%","25.3%","18%",374,300,14,8.7,"25.7%",735,"29.1%","27.0%",327,"24.9%",0,0.36,0.11,0.14
"Jaguar","unknown team","Top",4,"0%","50%",10,24,13,1,"54.8%","23.8%","22.4%","0%",96,-300,1,7.6,"25.4%",579,"26.9%","24.0%",245,"23.7%",0,0.33,0.12,0.19
"JeppeHou","All for One Gaming","Support",6,"33%","67%",6,33,68,2.2,"69.2%","5.6%","27.5%","33%",-186,-58,-2,1.1,"3.6%",192,"7.9%","6.6%",105,"9.0%",0,1.29,0.38,0.28
"jokaa","WeSports","Jungle",8,"38%","57%",25,32,62,2.7,"71.9%","20.7%","25.2%","38%",214,250,4,5.5,"15.6%",370,"17.0%","16.5%",220,"19.7%",1,0.08,0.1,0.21
"Karni","No Need Orga","Support",7,"57%","83%",7,25,69,3,"63.3%","5.8%","17.9%","29%",-335,-384,-14.4,0.6,"2.3%",212,"8.1%","7.4%",116,"9.1%",0,1.16,0.26,0.26
"Kaymin","E WIE EINFACH E-SPORTS","Middle",6,"50%","33%",31,22,50,3.7,"66.9%","25.6%","20.2%","0%",244,166,3.8,7.8,"27.3%",843,"30.9%","32.3%",295,"24.0%",0,0.49,0.18,0.2
"Kira","Unicorns of Love Sexy Edition","Middle",3,"0%",,6,15,20,1.7,"60.5%","14.0%","23.8%","33%",225,141,-0.7,7.8,"22.5%",613,"25.7%","24.0%",249,"21.0%",0,0.62,0.36,0.24
"klowny","Sprout","Top",5,"40%","33%",15,17,21,2.1,"63.2%","26.3%","20.2%","20%",-17,-12,4,7.6,"23.6%",550,"22.5%","18.5%",247,"21.8%",0,0.41,0.1,0.15
"Kutcher","VININE","Support",6,"17%","60%",4,15,39,2.9,"79.6%","7.4%","13.3%","50%",-438,-314,-11.8,0.8,"2.8%",170,"8.8%","7.4%",93,"9.4%",0,0.95,0.14,0.19
"Kxng","E WIE EINFACH E-SPORTS","ADC",6,"50%","33%",45,15,34,5.3,"65.3%","37.2%","13.8%","33%",328,-55,5.5,9.3,"37.9%",720,"27.0%","29.7%",357,"28.8%",0,0.27,0.05,0.22
"Kynetic","Eintracht Spandau","ADC",10,"80%","50%",63,15,63,8.4,"64.6%","32.3%","13.6%","20%",174,103,8.6,8.8,"28.7%",698,"27.4%","29.6%",346,"26.4%",0,0.43,0.17,0.26
"Lamabear","Hertha BSC eSport","Jungle",16,"81%","43%",65,21,157,10.6,"69.4%","20.3%","14.4%","25%",151,21,-0.6,6.2,"19.7%",454,"18.2%","19.2%",261,"20.0%",1,0.41,0.24,0.37
"Lilipp","FC Schalke 04 Esports","Support",11,"73%","56%",12,50,123,2.7,"59.0%","5.2%","25.3%","18%",154,68,1.1,1.1,"2.5%",212,"8.4%","7.2%",132,"9.6%",0,1.28,0.41,0.29
"Lorenz","KIT SC SmartWe","Support",8,"50%","83%",16,21,51,3.2,"62.6%","15.0%","17.2%","13%",139,-295,4.9,1.4,"3.8%",267,"11.2%","10.1%",140,"11.5%",0,0.98,0.23,0.34
"Lurox","Unicorns of Love Sexy Edition","Jungle",6,"33%","33%",22,19,40,3.3,"73.8%","26.2%","18.6%","0%",-14,-340,-4.2,6.2,"18.5%",355,"15.3%","16.5%",233,"19.4%",1,0.26,0.23,0.26
"Marcel","E WIE EINFACH E-SPORTS","Top",6,"50%","67%",17,20,49,3.3,"54.5%","14.0%","18.3%","17%",284,144,-2.8,6.9,"20.4%",584,"23.2%","20.0%",240,"20.2%",0,0.39,0.09,0.06
"marlon","Berlin International Gaming","Support",19,"63%","59%",21,62,222,3.9,"72.3%","6.3%","21.7%","63%",39,246,0.3,1,"2.7%",232,"10.1%","9.5%",114,"9.3%",0,1.35,0.27,0.29
"Marth","unknown team","ADC",6,"50%","33%",12,19,51,3.3,"74.1%","14.1%","15.1%","17%",-438,-426,-36.2,4.8,"19.2%",448,"20.0%","18.9%",228,"20.1%",0,0.85,0.16,0.3
