"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"JayJ","Dignitas Academy","Support",14,"71%","64%",9,35,158,4.8,"77.3%","4.2%","22.3%","14%",-200,-7,-1.9,0.7,"2.0%",174,"8.2%","7.5%",104,"8.7%",0,1.27,0.35,0.27
"Jenkins","CLG Academy","Top",9,"56%","56%",18,29,63,2.8,"57.4%","12.8%","21.2%","11%",94,42,-0.2,7.3,"23.9%",450,"21.1%","18.2%",233,"21.1%",0,0.31,0.19,0.15
"JimieN","100 Thieves Academy","Middle",19,"58%","42%",65,34,84,4.4,"56.4%","24.6%","16.7%","16%",82,81,3.2,8.5,"26.2%",534,"23.6%","23.8%",270,"23.5%",0,0.41,0.18,0.28
"Joey","Immortals Academy","Support",17,"59%","47%",16,52,196,4.1,"77.1%","5.8%","22.3%","29%",24,-221,-4.3,0.8,"2.2%",181,"7.9%","7.4%",105,"9.1%",0,1.79,0.46,0.26
"k1ng","Cloud9 Academy","ADC",14,"50%","43%",57,24,94,6.3,"78.6%","29.7%","14.9%","29%",-67,-54,-2.3,10.2,"35.7%",540,"26.8%","30.6%",326,"29.2%",1,0.35,0.11,0.37
"Kaori","Evil Geniuses Academy","ADC",9,"56%","43%",49,20,37,4.3,"64.2%","36.6%","19.6%","22%",449,58,12.3,9.9,"36.0%",703,"30.7%","33.8%",339,"30.0%",1,0.3,0.08,0.26
"Keel","Area of Effect Ginger Turmeric","Jungle",13,"54%","77%",30,41,78,2.6,"71.1%","19.7%","22.5%","31%",128,246,7.1,6.5,"17.7%",388,"19.0%","20.5%",224,"19.5%",0,0.15,0.11,0.27
"Kevy","CLG Academy","Jungle",9,"56%","22%",20,36,63,2.3,"58.9%","14.2%","26.3%","33%",-178,-365,-10.6,4.3,"13.3%",278,"12.7%","12.9%",169,"15.3%",0,0.26,0.32,0.25
"Kim Down","Team Pending","Support",4,"0%","100%",2,17,16,1.1,"64.3%","7.1%","20.2%","0%",-203,-305,10.5,1.8,"4.8%",163,"8.7%","8.3%",99,"10.8%",0,1.18,0.41,0.19
"Kitzuo","Team Pending","Jungle",4,"0%","100%",6,25,10,0.6,"57.1%","21.4%","29.8%","25%",-640,-366,1,4.9,"13.6%",323,"17.0%","15.1%",147,"15.7%",0,0.33,0.21,0.28
"Kumo","FlyQuest Academy","Top",9,"56%","78%",29,30,58,2.9,"64.0%","21.3%","22.2%","22%",-41,88,-2,8.2,"26.0%",532,"22.7%","21.2%",265,"23.4%",0,0.45,0.2,0.17
"Lens","100 Thieves Next","ADC",7,"43%","57%",17,17,36,3.1,"61.6%","19.8%","18.3%","14%",-243,-25,-6,8.5,"29.5%",393,"19.6%","22.4%",269,"24.4%",0,0.34,0.11,0.25
"LIDER","Golden Guardians Academy","Middle",2,"0%","50%",4,7,3,1,"77.8%","44.4%","15.6%","0%",504,606,17,9.7,"30.9%",582,"32.8%","34.2%",265,"28.3%",0,0.32,0.04,0.15
"links","Area of Effect Esports","ADC",6,"33%","33%",31,19,33,3.4,"69.6%","33.7%","18.8%","33%",246,272,-1.5,8.8,"32.0%",616,"27.6%","28.9%",306,"26.9%",0,0.33,0.06,0.19
"Massu","Team Pending","ADC",4,"0%","0%",13,10,5,1.8,"64.3%","46.4%","11.9%","0%",-360,-213,-21.8,6.9,"25.5%",412,"21.8%","23.4%",257,"27.5%",0,0.52,0.11,0.38
"Meech","CLG Academy","ADC",9,"56%","44%",62,24,44,4.4,"75.2%","44.0%","17.5%","0%",-426,-227,-2.9,9.6,"35.7%",742,"32.1%","33.2%",352,"30.8%",0,0.24,0,0.34
"Mia","TSM Academy","Support",10,"40%","14%",5,31,68,2.4,"76.8%","5.3%","24.4%","30%",-90,-139,-3.1,0.6,"1.9%",177,"8.7%","7.0%",93,"8.4%",0,1.74,0.55,0.32
"miya","Evil Geniuses Prodigies","ADC",2,"0%",,8,8,9,2.1,"65.4%","30.8%","17.4%","50%",-386,-158,-8,7.5,"24.7%",768,"32.1%","36.8%",290,"27.2%",0,0.32,0.05,0.11
"MooseHater","Area of Effect Ginger Turmeric","Top",13,"54%","54%",33,35,37,2,"46.1%","21.7%","19.2%","31%",-113,-199,-12.6,7.5,"25.1%",451,"21.9%","20.4%",255,"22.2%",0,0.36,0.08,0.11
"Neo","Dignitas Academy","ADC",14,"71%","43%",67,21,89,7.4,"72.2%","31.0%","13.4%","7%",-164,-150,-2.8,9.7,"35.0%",561,"25.4%","26.9%",331,"28.0%",0,0.43,0.18,0.42
"Niles","Maryville University","Top",3,"33%",,6,3,16,7.3,"71.0%","19.4%","9.7%","0%",469,90,4.7,7.6,"23.8%",508,"26.0%","25.2%",237,"22.1%",0,0.34,0.09,0.21
"Perry","Dignitas Academy","Jungle",14,"71%","43%",37,39,113,3.8,"69.4%","17.1%","24.8%","29%",64,9,4.1,4.7,"12.3%",337,"15.7%","16.0%",196,"16.9%",1,0.23,0.22,0.36
"Plux","Cincinnati Fear","Support",5,"20%","100%",6,24,38,1.8,"77.2%","10.5%","25.0%","40%",-52,-87,7.8,1.1,"3.1%",219,"10.7%","8.8%",105,"10.0%",0,1.88,0.3,0.59
